secondary_study_accession	sample_accession	secondary_sample_accession	run_accession	submission_accession	fastq_md5	fastq_ftp	submitted_ftp
ERP109205	SAMEA3645639	ERS952788	ERR1561654	ERA686809	339b20e72c612968f730d5ce8de16c2b;ec9163e577518591760bc28b1e237abe	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR1561654/ERR1561654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR1561654/ERR1561654_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561654/19883_7#42.cram
ERP109205	SAMEA3645641	ERS952790	ERR1561655	ERA686809	b3286296968066f768c27be63603dd1c;76e67a9f0eac14139d2f926fea3cf24f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR1561655/ERR1561655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR1561655/ERR1561655_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561655/19883_7#43.cram
ERP109205	SAMEA3645642	ERS952791	ERR1561656	ERA686809	5c21642bfcb796089a7e0e9d0bb1bbd2;0ba7006cc84b3ddc144a532e1a0f3845	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR1561656/ERR1561656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR1561656/ERR1561656_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561656/19883_7#44.cram
ERP109205	SAMEA3645643	ERS952792	ERR1561657	ERA686809	429568db0a9d8f39fb7b6c6ada99edcf;77a2b18850116c6940d137f2e0148291	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR1561657/ERR1561657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR1561657/ERR1561657_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561657/19883_7#45.cram
ERP109205	SAMEA3645644	ERS952793	ERR1561658	ERA686809	1c83583a891710640bb3c0dc3dc59cf8;df074623e559c36df4f8ce3b22d10968	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR1561658/ERR1561658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR1561658/ERR1561658_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561658/19883_7#46.cram
ERP109205	SAMEA3645645	ERS952794	ERR1561659	ERA686809	34f636ff64c952ed6dc8a911d1904d29;824f0396a4b22d89556572568bf47451	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR1561659/ERR1561659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR1561659/ERR1561659_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561659/19883_7#47.cram
ERP109205	SAMEA3645646	ERS952795	ERR1561660	ERA686809	4f3b1a1ee03a71bf6e17c00a85f288f1;d3a612140ef0f6acd8394d09b9d3ad4b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR1561660/ERR1561660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR1561660/ERR1561660_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561660/19883_7#48.cram
ERP109205	SAMEA3645647	ERS952796	ERR1561661	ERA686809	2367fc9f1b05414ff6469165c9bfd61f;925ff594e3be96bd656cf1fd7b12708e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR1561661/ERR1561661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR1561661/ERR1561661_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561661/19883_7#49.cram
ERP109205	SAMEA3645648	ERS952797	ERR1561662	ERA686809	22588e6fdc4ed2fde8bf3da8e08b0ff5;0cffacdf15fbf5b3ab8f263484c54d0c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR1561662/ERR1561662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR1561662/ERR1561662_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561662/19883_7#50.cram
ERP109205	SAMEA3645649	ERS952798	ERR1561663	ERA686809	23f3ce973f994903e7683d98b27293b8;1d0960828caae40392680f49706025e8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR1561663/ERR1561663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR1561663/ERR1561663_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561663/19883_7#51.cram
ERP109205	SAMEA3645650	ERS952799	ERR1561664	ERA686809	31e2f738a795067bd307275e4ab6c369;bb0dd960d02818e511e5fc3df0af1581	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR1561664/ERR1561664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR1561664/ERR1561664_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561664/19883_7#52.cram
ERP109205	SAMEA3645651	ERS952800	ERR1561665	ERA686809	0b68b8ad46c8a0d73c3d7143b7617d88;0f43f4938c07dad14593f462d93d9f3f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR1561665/ERR1561665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR1561665/ERR1561665_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561665/19883_7#53.cram
ERP109205	SAMEA3645652	ERS952801	ERR1561666	ERA686809	46ac27b000a90f38a2c4b23a2fb4028e;9df9ea4e1baf1ca6e0296815862460f4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR1561666/ERR1561666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR1561666/ERR1561666_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561666/19883_7#54.cram
ERP109205	SAMEA3645653	ERS952802	ERR1561667	ERA686809	19037bfea801c5cc877c60992bf8dc3a;d8728c772a72f26fd61ae99540bb0e00	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR1561667/ERR1561667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR1561667/ERR1561667_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561667/19883_7#55.cram
ERP109205	SAMEA3645654	ERS952803	ERR1561668	ERA686809	e18da18637966723e639343c8409e647;759379cc2132b42fa8ae9e7b2fd42c18	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR1561668/ERR1561668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR1561668/ERR1561668_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561668/19883_7#56.cram
ERP109205	SAMEA3645655	ERS952804	ERR1561669	ERA686809	991f87696a2b70ae51016eca4dd71edb;a855275a9a52e59cafc4e0c62c010b57	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR1561669/ERR1561669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR1561669/ERR1561669_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561669/19883_7#57.cram
ERP109205	SAMEA3645656	ERS952805	ERR1561670	ERA686809	802bbf9161c92155c8ce746f47b14d04;dfc0e31b4128e27214a7a860e05c7206	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR1561670/ERR1561670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR1561670/ERR1561670_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561670/19883_7#58.cram
ERP109205	SAMEA3645657	ERS952806	ERR1561671	ERA686809	2ba30bb517a2ff838f95a234bb4f2010;bba8978997a52114de2c3748472356ef	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR1561671/ERR1561671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR1561671/ERR1561671_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561671/19883_7#59.cram
ERP109205	SAMEA3645658	ERS952807	ERR1561672	ERA686809	fd5051c2ce866b5075b70f42b45040f1;5868c622eed9ab46fabfd193aa5d590e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR1561672/ERR1561672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR1561672/ERR1561672_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561672/19883_7#60.cram
ERP109205	SAMEA3645659	ERS952808	ERR1561673	ERA686809	28da3cbe873cf451d6145b532e0baa4a;a3dddd451c463f07fc32b6ee8b2e8399	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR1561673/ERR1561673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR1561673/ERR1561673_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561673/19883_7#61.cram
ERP109205	SAMEA3645660	ERS952809	ERR1561674	ERA686809	5f15cf3a0fa3489531fa4cb91ce003f0;7e2db617f3f3fe95803451b3c6565427	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR1561674/ERR1561674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR1561674/ERR1561674_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561674/19883_7#62.cram
ERP109205	SAMEA3645661	ERS952810	ERR1561675	ERA686809	18d2df8dd944cd39d55b174ac6a0e205;db8cc78f4b8f89ff47756cbecc27a81c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR1561675/ERR1561675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR1561675/ERR1561675_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561675/19883_7#63.cram
ERP109205	SAMEA3645662	ERS952811	ERR1561676	ERA686809	edd9da89ffd662fe1c31a5e85ddc8d42;8d1d4fefd5f1af103afccf82fad060f8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR1561676/ERR1561676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR1561676/ERR1561676_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561676/19883_7#64.cram
ERP109205	SAMEA3645663	ERS952812	ERR1561677	ERA686809	e92ffd165977b69218d222c0b2bc8af6;8de8fe54d56615afa699143277c146c5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR1561677/ERR1561677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR1561677/ERR1561677_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561677/19883_7#65.cram
ERP109205	SAMEA3645664	ERS952813	ERR1561678	ERA686809	6270708ec32f466b1e6e388846b4e604;f819d47d4ba10e6c1efec5a59948e5b8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR1561678/ERR1561678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR1561678/ERR1561678_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561678/19883_7#66.cram
ERP109205	SAMEA3645665	ERS952814	ERR1561679	ERA686809	50d71ece2ceba79bb697b81c5180f6cd;42d06f217595d76c18bae21974e4cab7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR1561679/ERR1561679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR1561679/ERR1561679_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561679/19883_7#67.cram
ERP109205	SAMEA3645666	ERS952815	ERR1561680	ERA686809	2dd37d2e0d33e1f136f9e66619d03d9e;7dfde8ac754a8a816eb56cbd95909d79	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR1561680/ERR1561680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR1561680/ERR1561680_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561680/19883_7#68.cram
ERP109205	SAMEA3645667	ERS952816	ERR1561681	ERA686809	12ecbb55b28103cd83a1974edb89416f;0cd6a2e8941caafbace169602f999b62	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR1561681/ERR1561681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR1561681/ERR1561681_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561681/19883_7#69.cram
ERP109205	SAMEA3645668	ERS952817	ERR1561682	ERA686809	9de8803772759b3b27c8fd1087735d8b;86ebd42cdd24d88307d6ac41e19375ea	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR1561682/ERR1561682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR1561682/ERR1561682_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561682/19883_7#70.cram
ERP109205	SAMEA3645669	ERS952818	ERR1561683	ERA686809	cd9b1d55c5dc42c5a10104f0a8ac7056;7cab2226976174c5457d0d9ccb87f139	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR1561683/ERR1561683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR1561683/ERR1561683_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561683/19883_7#71.cram
ERP109205	SAMEA3645670	ERS952819	ERR1561684	ERA686809	a12725478c53373c55ae8b0da09e95f4;536191e563e86a87f2023a1592e940e9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR1561684/ERR1561684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR1561684/ERR1561684_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561684/19883_7#72.cram
ERP109205	SAMEA3645671	ERS952820	ERR1561685	ERA686809	b5f4fbbe37d68ec89592b5a57a513ad9;e9712ba4eacfb2d0ba985acc73734e37	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR1561685/ERR1561685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR1561685/ERR1561685_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561685/19883_7#73.cram
ERP109205	SAMEA3645672	ERS952821	ERR1561686	ERA686809	2dce81bbc51a870f0675e6312e8c296b;a2ecb55e2af1a09c35c7e1f94c3dac2e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR1561686/ERR1561686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR1561686/ERR1561686_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561686/19883_7#74.cram
ERP109205	SAMEA3645673	ERS952822	ERR1561687	ERA686809	551ae221892a41a07d67f770dd4d4019;9e9be010de7133c52fd543befea34e1f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR1561687/ERR1561687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR1561687/ERR1561687_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561687/19883_7#75.cram
ERP109205	SAMEA3645674	ERS952823	ERR1561688	ERA686809	870d3eb81640cc335538422d1f0e866b;87c9e8f3ea112c6f149ca7745553b1b6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR1561688/ERR1561688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR1561688/ERR1561688_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561688/19883_7#76.cram
ERP109205	SAMEA3645675	ERS952824	ERR1561689	ERA686809	a098b846b04d13273ae68c19d06d4d9b;2c5d298f22888ca76c05d2dc792c7213	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR1561689/ERR1561689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR1561689/ERR1561689_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561689/19883_7#77.cram
ERP109205	SAMEA3645676	ERS952825	ERR1561690	ERA686809	6d5fe52a64724accfaeeeff3b2db8c0b;3b093539443a7e7819def1188982e227	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR1561690/ERR1561690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR1561690/ERR1561690_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561690/19883_7#78.cram
ERP109205	SAMEA3645677	ERS952826	ERR1561691	ERA686809	d1ed7d9dd8d7eba05d66ebdc48c8aa59;d1b0d9f8ee639d84f5272921d3eb48c4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR1561691/ERR1561691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR1561691/ERR1561691_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561691/19883_7#79.cram
ERP109205	SAMEA3645678	ERS952827	ERR1561692	ERA686809	333090ddc0ebff81a1c620782cf50756;627dcf6abecddf7e3836dc1d7f4495f9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR1561692/ERR1561692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR1561692/ERR1561692_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561692/19883_7#80.cram
ERP109205	SAMEA3645679	ERS952828	ERR1561693	ERA686809	1e3813e0795c9360b7f00a6b9e12caa7;3c284fad0329e134f3cbd5e17631dbf0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR1561693/ERR1561693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR1561693/ERR1561693_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561693/19883_7#81.cram
ERP109205	SAMEA3645680	ERS952829	ERR1561694	ERA686809	11b85c3c606b50032ed3eeb35177d4be;ebd3b76c1a2232d81676c1e737ed0062	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR1561694/ERR1561694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR1561694/ERR1561694_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561694/19883_7#82.cram
ERP109205	SAMEA3645681	ERS952830	ERR1561695	ERA686809	c2d2f2d2ed33c301fe0e303b3a314c6f;b1d9edd65a35b9f395663680a059af38	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR1561695/ERR1561695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR1561695/ERR1561695_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561695/19883_7#83.cram
ERP109205	SAMEA3645682	ERS952831	ERR1561696	ERA686809	55f893b5fce66aeb486a9dfa39d5810e;3ebe54cb8de54640b76805b9889b9bc4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR1561696/ERR1561696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR1561696/ERR1561696_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561696/19883_7#84.cram
ERP109205	SAMEA3645683	ERS952832	ERR1561697	ERA686809	0def7d1ff506e66e210ba4a9de9a4e59;5cf69cdbf25925ecbff598a52e4d3d4f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR1561697/ERR1561697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR1561697/ERR1561697_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561697/19883_7#85.cram
ERP109205	SAMEA3645684	ERS952833	ERR1561698	ERA686809	d9b2aeb03fc18c254258d5ac88e8f3e8;b97ed7afaa061f8b43270cb4aceadacc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR1561698/ERR1561698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR1561698/ERR1561698_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561698/19883_7#86.cram
ERP109205	SAMEA3645685	ERS952834	ERR1561699	ERA686809	38433359d3bbc070e19973687d051cca;20b09e1a5413786e092fbf6f57245ead	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR1561699/ERR1561699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR1561699/ERR1561699_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561699/19883_7#87.cram
ERP109205	SAMEA3645686	ERS952835	ERR1561700	ERA686809	afadf32b06ec83d342df6979488c1dbc;4506a93d5a570204dacbc254a8698f73	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR1561700/ERR1561700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR1561700/ERR1561700_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561700/19883_7#88.cram
ERP109205	SAMEA3645687	ERS952836	ERR1561701	ERA686809	6940afb405ea7f41c9396a5c23160b3b;d7bb792d99188ae67585b1a700c6dda5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR1561701/ERR1561701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR1561701/ERR1561701_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561701/19883_7#89.cram
ERP109205	SAMEA3645688	ERS952837	ERR1561702	ERA686809	1c47a9e5538f0c3273d29f0b6b981a43;74ca68e6c7c52ad422c3521d7572ae4d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR1561702/ERR1561702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR1561702/ERR1561702_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561702/19883_7#90.cram
ERP109205	SAMEA3645689	ERS952838	ERR1561703	ERA686809	1038d50da898f99f2763f72577d936d4;26220907d9fa7b75e7b46306a4b852e1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR1561703/ERR1561703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR1561703/ERR1561703_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561703/19883_7#91.cram
ERP109205	SAMEA3645690	ERS952839	ERR1561704	ERA686809	2ea725f5442c348cf0df137114d5aff8;09a08660a511ea0ca310cfcfc854b493	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR1561704/ERR1561704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR1561704/ERR1561704_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561704/19883_7#92.cram
ERP109205	SAMEA3645691	ERS952840	ERR1561705	ERA686809	6d58cb390373c3d70e0b8b0d6776f370;c31befba5db529b1d0725910e6719143	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR1561705/ERR1561705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR1561705/ERR1561705_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561705/19883_7#93.cram
ERP109205	SAMEA3645692	ERS952841	ERR1561706	ERA686809	9ed25b59195d2853765fc9ef8249b339;df332dc23371dba120f31ff370c456d9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR1561706/ERR1561706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR1561706/ERR1561706_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561706/19883_7#94.cram
ERP109205	SAMEA3645693	ERS952842	ERR1561707	ERA686810	f0eeb4f3c405faa37980ffdb1fafc3d1;dd7e0e33c57d973e30c92abe9b559fda	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR1561707/ERR1561707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/007/ERR1561707/ERR1561707_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561707/19883_2#1.cram
ERP109205	SAMEA3645694	ERS952843	ERR1561708	ERA686810	65994f84403dc2d2b091187df0ffddb5;0e9ac4d9fdb09380f2cb2d8778a64618	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR1561708/ERR1561708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR1561708/ERR1561708_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561708/19883_2#2.cram
ERP109205	SAMEA3645695	ERS952844	ERR1561709	ERA686810	515a80a106afd51879e9dc96b93a8387;31b3a240d7752e72ad443c6d55de8541	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR1561709/ERR1561709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR1561709/ERR1561709_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561709/19883_2#3.cram
ERP109205	SAMEA3645696	ERS952845	ERR1561710	ERA686810	caaab2ce2ef541d2960e4583a89c5715;9fdb2c9dfd7b75495d72d1f828082407	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR1561710/ERR1561710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/000/ERR1561710/ERR1561710_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561710/19883_2#4.cram
ERP109205	SAMEA3645697	ERS952846	ERR1561711	ERA686810	a731d78ad1c42f5c384cdc0835c436f7;d135556c1b7872a7bbc363f2c8c11dcd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR1561711/ERR1561711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/001/ERR1561711/ERR1561711_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561711/19883_2#5.cram
ERP109205	SAMEA3645698	ERS952847	ERR1561712	ERA686810	48f0a356d5d7acd01a8dc2761b228bf1;2815487fb5208ff3a0a2e6ba232281d4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR1561712/ERR1561712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR1561712/ERR1561712_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR1561712/19883_2#6.cram
